Understat_Name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points
Ezri Konsa Ngoyo,90,0,0,0,2,0,0,0,0,0,0,0,16,20.8,1.3,0.0,2.2,1,0.00000,0.00744,0.00744,0.58980,1
Leon Bailey,90,0,0,0,2,0,0,0,0,0,0,0,8,12.8,31.9,22.0,6.7,1,0.01940,0.24646,0.26586,0.58980,2
Douglas Luiz,8,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,2.3,8.0,1.0,0,0.02640,0.01555,0.04195,0.00000,0
Jacob Ramsey,45,0,0,0,1,0,0,0,1,0,0,0,11,10.0,22.3,8.0,4.0,1,0.08620,0.07136,0.15756,0.48040,0
Diego Carlos,90,0,0,0,2,0,0,0,0,0,0,0,8,9.2,1.5,3.0,1.4,1,0.02250,0.00964,0.03214,0.58980,1
Boubacar Kamara,81,0,0,0,2,0,0,0,0,0,0,0,8,5.6,3.8,5.0,1.4,1,0.02530,0.07512,0.10042,0.58980,2
Cameron Archer,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.3,2.0,0.3,0,0.00000,0.00207,0.00207,0.00000,1
Adam Smith,90,0,0,1,0,0,0,0,1,0,0,0,13,6.2,1.3,4.0,1.2,1,0.07630,0.01069,0.08699,0.65750,5
Junior Stanislas,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,1
Kieffer Moore,90,1,0,1,0,0,0,0,0,0,0,0,27,35.0,5.8,17.0,5.8,1,0.04890,0.02061,0.06951,0.65750,6
Jefferson Lerma,90,1,0,1,0,0,0,0,0,0,0,2,30,42.0,0.2,17.0,5.9,1,0.24030,0.00157,0.24187,0.65750,10
Dominic Solanke,90,0,0,1,0,0,0,0,0,0,0,0,2,4.4,0.6,43.0,4.8,1,0.21380,0.00109,0.21489,0.65750,2
Lewis Cook,18,0,0,0,0,0,0,0,0,0,0,0,4,7.2,0.3,0.0,0.8,0,0.00000,0.00037,0.00037,0.10510,1
Ben Pearson,71,0,0,1,0,0,0,0,1,0,0,0,3,4.2,1.3,0.0,0.6,1,0.00000,0.00198,0.00198,0.55240,2
Ryan Christie,4,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,0,0.00000,0.00051,0.00051,0.00000,1
Philip Billing,90,0,0,1,0,0,0,0,1,0,0,0,10,22.2,1.0,4.0,2.7,1,0.01060,0.00669,0.01729,0.65750,2
Chris Mepham,90,0,0,1,0,0,0,0,0,0,0,1,29,37.0,0.1,0.0,3.7,1,0.00000,0.00290,0.00290,0.65750,7
Mark Travers,90,0,0,1,0,0,0,0,0,0,2,0,24,14.6,0.0,0.0,1.5,1,0.00000,0.00271,0.00271,0.65750,6
Lloyd Kelly,90,0,1,1,0,0,0,0,0,0,0,3,40,49.6,14.1,2.0,6.6,1,0.00000,0.08771,0.08771,0.65750,12
Jordan Zemura,90,0,0,1,0,0,0,0,0,0,0,0,25,21.6,10.7,2.0,3.4,1,0.00000,0.01030,0.01030,0.65750,6
Pontus Jansson,90,0,0,0,2,0,0,0,0,0,0,0,17,18.2,0.5,0.0,1.9,1,0.00000,0.11485,0.11485,0.62070,1
Christian Nørgaard,72,0,0,0,2,0,0,0,0,0,0,0,14,11.2,2.1,0.0,1.3,1,0.00000,0.00736,0.00736,0.52190,2
Ivan Toney,90,1,0,0,2,0,0,0,0,0,0,2,26,39.0,25.8,23.0,8.8,1,0.36950,0.01591,0.38541,0.62070,8
David Raya,90,0,0,0,2,0,0,0,0,0,3,0,15,19.8,0.0,0.0,2.0,1,0.00000,0.00234,0.00234,0.62070,2
Josh Dasilva,31,1,0,0,0,0,0,0,0,0,0,0,20,38.6,1.4,7.0,4.7,0,0.05050,0.01979,0.07029,0.11230,6
Rico Henry,90,0,1,0,2,0,0,0,0,0,0,0,22,20.2,14.8,0.0,3.5,1,0.00000,0.31229,0.31229,0.62070,4
Vitaly Janelt,90,0,0,0,2,0,0,0,0,0,0,0,14,15.2,23.7,2.0,4.1,1,0.00000,0.05474,0.05474,0.62070,2
Mathias Jensen,58,0,0,0,2,0,0,0,0,0,0,0,9,6.2,11.4,0.0,1.8,1,0.00000,0.00832,0.00832,0.50840,1
Yoane Wissa,83,0,0,0,2,0,0,0,0,0,0,0,5,0.0,1.5,5.0,0.6,1,0.14240,0.00996,0.15236,0.52190,2
Mads Bech Sørensen,6,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.0,0.0,0.2,0,0.00000,0.00083,0.00083,0.09880,1
Shandon Baptiste,17,0,0,0,0,0,0,0,0,0,0,0,5,4.2,0.3,0.0,0.5,0,0.00000,0.00032,0.00032,0.09880,1
Bryan Mbeumo,90,0,0,0,2,0,0,0,0,0,0,0,13,11.8,15.8,23.0,5.1,1,0.17550,0.09714,0.27264,0.62070,2
Adam Lallana,75,0,0,0,1,0,0,0,0,0,0,0,18,16.8,40.8,4.0,6.2,1,0.00000,0.11558,0.11558,1.24540,2
Danny Welbeck,90,0,1,0,1,0,0,0,0,0,0,2,20,24.8,34.9,52.0,11.2,1,0.36100,0.44477,0.80577,1.38320,7
Pascal Groß,90,2,0,0,1,0,0,0,0,0,0,3,44,72.0,19.3,76.0,16.7,1,0.90200,0.05887,0.96087,1.38320,15
Shane Duffy,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.02820,1
Lewis Dunk,90,0,0,0,1,0,0,0,0,0,0,0,9,12.2,0.1,4.0,1.6,1,0.06570,0.00045,0.06615,1.38320,2
Solly March,90,0,1,0,1,0,0,0,0,0,0,0,15,10.2,2.8,19.0,3.2,1,0.03000,0.02343,0.05343,1.38320,5
Adam Webster,90,0,0,0,1,0,0,0,0,0,0,0,12,20.2,1.4,17.0,3.9,1,0.02270,0.03377,0.05647,1.38320,2
Joël Veltman,90,0,0,0,1,0,0,0,0,0,0,0,15,25.4,0.8,0.0,2.6,1,0.00000,0.00823,0.00823,1.38320,2
Leandro Trossard,74,0,0,0,1,0,0,0,1,0,0,0,7,8.0,40.9,20.0,6.9,1,0.08540,0.22647,0.31187,1.24540,1
Marc Cucurella,15,0,0,0,0,0,0,0,1,0,0,0,8,7.0,19.2,0.0,2.6,0,0.00000,0.13547,0.13547,0.00140,0
Robert Sánchez,90,0,0,0,1,0,0,0,0,0,5,1,19,40.0,0.0,0.0,4.0,1,0.00000,0.00106,0.00106,1.38320,4
Tariq Lamptey,15,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.0,2.0,0.3,0,0.00000,0.00673,0.00673,0.13780,1
Alexis Mac Allister,90,0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.6,9.0,1.1,1,0.03970,0.01416,0.05386,1.38320,0
Enock Mwepu,14,0,0,0,0,0,0,0,0,0,0,0,5,9.2,11.8,0.0,2.1,0,0.00000,0.01673,0.01673,0.13780,1
Moisés Caicedo,90,0,0,0,1,0,0,0,0,0,0,0,17,24.8,36.8,4.0,6.6,1,0.00000,0.16064,0.16064,1.38320,2
Deniz Undav,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,1
César Azpilicueta,90,0,0,1,0,0,0,0,0,0,0,1,30,19.0,25.9,2.0,4.7,1,0.00000,0.05099,0.05099,0.67470,7
Thiago Silva,90,0,0,1,0,0,0,0,0,0,0,0,27,25.0,1.8,0.0,2.7,1,0.00000,0.02146,0.02146,0.67470,6
Jorginho,90,1,0,1,0,0,0,0,0,0,0,3,32,39.0,18.1,19.0,7.6,1,0.78840,0.03391,0.82231,0.67330,11
N&#039;Golo Kanté,90,0,0,1,0,0,0,0,0,0,0,0,18,27.4,31.3,9.0,6.8,1,0.04860,0.19448,0.24308,0.67470,3
Ruben Loftus-Cheek,25,0,0,0,0,0,0,0,0,0,0,0,1,5.6,0.8,0.0,0.6,0,0.00000,0.00310,0.00310,0.00140,1
Ben Chilwell,64,0,1,1,0,0,0,0,0,0,0,0,27,3.2,4.7,2.0,1.0,1,0.00000,0.00705,0.00705,0.67330,9
Christian Pulisic,25,0,0,0,0,0,0,0,0,0,0,0,7,2.0,0.4,4.0,0.6,0,0.04420,0.00067,0.04487,0.00140,1
Mason Mount,64,0,0,1,0,0,0,0,0,0,0,0,5,8.6,5.0,23.0,3.7,1,0.11480,0.03861,0.15341,0.67330,3
Kai Havertz,74,0,0,1,0,0,0,0,0,0,0,0,1,1.6,4.4,47.0,5.3,1,0.26060,0.08880,0.34940,0.67330,2
Reece James,90,0,0,1,0,0,0,0,1,0,0,2,31,16.4,50.9,19.0,8.6,1,0.06840,0.21135,0.27975,0.67470,7
Edouard Mendy,90,0,0,1,0,0,0,0,0,0,3,0,28,27.8,0.0,0.0,2.8,1,0.00000,0.00147,0.00147,0.67470,7
Conor Gallagher,1,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.5,0.0,0.3,0,0.00000,0.00341,0.00341,0.00140,1
Armando Broja,15,0,0,0,0,0,0,0,0,0,0,0,3,5.2,0.3,19.0,2.5,0,0.03180,0.00247,0.03427,0.00140,1
Vicente Guaita,90,0,0,0,2,0,0,0,0,0,1,0,15,13.8,0.0,0.0,1.4,1,0.00000,0.00039,0.00039,0.99680,1
Nathaniel Clyne,90,0,0,0,2,0,0,0,1,0,0,0,9,8.4,14.1,0.0,2.3,1,0.00000,0.01439,0.01439,0.99680,0
Luka Milivojevic,15,0,0,0,1,0,0,0,0,0,0,0,3,0.8,1.4,0.0,0.2,0,0.00000,0.01455,0.01455,0.17120,1
Jordan Ayew,90,0,0,0,2,0,0,0,0,0,0,0,5,16.4,37.3,20.0,7.4,1,0.05270,0.02486,0.07756,0.99680,2
Wilfried Zaha,90,0,0,0,2,0,0,0,0,0,0,0,16,13.6,30.4,32.0,7.6,1,0.05860,0.83435,0.89295,0.99680,2
Jeffrey Schlupp,85,0,0,0,2,0,0,0,0,0,0,0,11,13.4,7.0,32.0,5.2,1,0.24350,0.01327,0.25677,0.91630,2
Will Hughes,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,4.0,0.4,0,0.00000,0.00281,0.00281,0.08050,1
Joachim Andersen,90,0,0,0,2,0,0,0,0,0,0,0,20,37.4,12.2,6.0,5.6,1,0.00000,0.13764,0.13764,0.99680,1
Odsonne Edouard,57,0,0,0,1,0,0,0,0,0,0,0,-5,3.0,1.5,55.0,6.0,1,0.22470,0.00234,0.22704,0.73840,1
Marc Guehi,90,0,0,0,2,1,0,0,0,0,0,0,7,16.6,1.4,0.0,1.8,1,0.00000,0.00886,0.00886,0.99680,-1
Jean-Philippe Mateta,32,0,0,0,1,0,0,0,0,0,0,0,2,0.0,11.2,10.0,2.0,0,0.14200,0.01101,0.15301,0.25830,1
Eberechi Eze,85,0,0,0,2,0,0,0,0,0,0,0,7,6.8,8.1,21.0,3.6,1,0.49030,0.06483,0.55513,0.91630,2
Tyrick Mitchell,90,0,0,0,2,0,0,0,0,0,0,0,11,13.8,1.9,0.0,1.6,1,0.00000,0.00993,0.00993,0.99680,1
Malcolm Ebiowei,4,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.5,0.0,0.2,0,0.00000,0.00602,0.00602,0.08050,1
Dele Alli,29,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1.9,4.0,0.6,0,0.00000,0.00412,0.00412,0.21760,1
Jordan Pickford,90,0,0,0,1,0,0,0,0,0,5,0,20,35.0,0.0,0.0,3.5,1,0.00000,0.00374,0.00374,1.64400,3
Abdoulaye Doucouré,90,0,0,0,1,0,0,0,0,0,0,0,13,10.0,3.5,25.0,3.9,1,0.12420,0.02200,0.14620,1.64400,2
Alex Iwobi,90,0,0,0,1,0,0,0,0,0,0,0,16,13.8,22.1,2.0,3.8,1,0.00000,0.09673,0.09673,1.64400,2
Yerry Mina,69,0,0,0,1,0,0,0,1,0,0,0,4,11.8,0.2,0.0,1.2,1,0.00000,0.00419,0.00419,1.42640,1
Demarai Gray,90,0,0,0,1,0,0,0,0,0,0,0,8,5.6,18.2,24.0,4.8,1,0.10690,0.02024,0.12714,1.64400,2
Mason Holgate,72,0,0,0,1,0,0,0,1,0,0,0,9,27.0,0.5,20.0,4.8,0,0.21130,0.00300,0.21430,1.55070,1
Ben Godfrey,17,0,0,0,0,0,0,0,0,0,0,0,5,1.4,0.1,0.0,0.2,1,0.00000,0.00027,0.00027,0.09320,1
Vitalii Mykolenko,90,0,0,0,1,0,0,0,1,0,0,0,4,15.8,15.7,1.0,3.3,1,0.10930,0.09053,0.19983,1.64400,1
Anthony Gordon,90,0,0,0,1,0,0,0,0,0,0,0,5,2.2,1.4,12.0,1.6,1,0.05290,0.00565,0.05855,1.64400,2
Nathan Patterson,90,0,0,0,1,0,0,0,0,0,0,0,12,16.4,3.4,4.0,2.4,1,0.00000,0.11202,0.11202,1.64400,2
James Tarkowski,90,0,0,0,1,0,0,0,0,0,0,0,12,30.4,13.7,34.0,7.8,1,0.09040,0.12405,0.21445,1.64400,2
Tom Cairney,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00000,0.00000,0.00000,0.02820,1
Tim Ream,90,0,0,0,2,0,0,0,0,0,0,0,12,18.0,0.9,2.0,2.1,1,0.00000,0.03348,0.03348,1.22940,1
Neeskens Kebano,65,0,0,0,1,0,0,0,0,0,0,0,3,1.6,11.9,10.0,2.4,1,0.04520,0.01019,0.05539,0.46600,2
Bobby Reid,90,0,0,0,2,0,0,0,1,0,0,0,6,13.0,17.5,9.0,4.0,1,0.03680,0.04514,0.08194,1.20120,1
Tosin Adarabioyo,90,0,0,0,2,0,0,0,0,0,0,0,11,18.4,0.4,0.0,1.9,1,0.00000,0.00730,0.00730,1.22940,1
Aleksandar Mitrovic,90,2,0,0,2,0,0,0,0,0,0,3,57,82.0,14.7,58.0,15.5,1,0.94790,0.00843,0.95633,1.22940,13
Harrison Reed,90,0,0,0,2,0,0,0,0,0,0,0,12,22.0,13.0,20.0,5.5,1,0.06190,0.01515,0.07705,1.22940,2
Marek Rodák,90,0,0,0,2,0,0,0,0,0,1,0,11,10.2,0.0,0.0,1.0,1,0.00000,0.00106,0.00106,1.22940,1
Kenny Tete,90,0,1,0,2,0,0,0,1,0,0,0,27,39.0,15.0,0.0,5.4,1,0.00000,0.06432,0.06432,1.22940,3
Antonee Robinson,90,0,0,0,2,0,0,0,0,0,0,0,13,14.8,0.7,0.0,1.6,1,0.00000,0.00612,0.00612,1.22940,1
João Palhinha,90,0,0,0,2,0,0,0,0,0,0,0,10,15.0,1.2,38.0,5.4,1,0.10950,0.00953,0.11903,1.22940,2
Mateusz Klich,25,0,0,0,0,0,0,0,0,0,0,0,2,1.4,5.3,4.0,1.1,0,0.00000,0.02548,0.02548,0.59920,1
Rodrigo,64,1,0,0,1,0,0,0,0,0,0,0,23,34.8,1.1,29.0,6.5,1,0.13450,0.00468,0.13918,1.23630,7
Patrick Bamford,83,0,1,0,1,0,0,0,0,0,0,0,8,6.4,1.2,34.0,4.2,1,0.31360,0.03777,0.35137,1.83550,5
Diego Llorente,90,0,0,0,1,0,0,0,0,0,0,0,16,23.0,0.5,2.0,2.6,1,0.00000,0.00290,0.00290,1.83550,2
Robin Koch,90,0,0,0,1,0,0,0,0,0,0,0,19,25.4,0.3,4.0,3.0,1,0.05580,0.00222,0.05802,1.83550,2
Jack Harrison,90,0,1,0,1,0,0,0,1,0,0,2,25,34.8,78.8,10.0,12.4,1,0.00000,0.34276,0.34276,1.83550,6
Pascal Struijk,90,0,0,0,1,0,0,0,0,0,0,0,10,20.2,1.3,4.0,2.6,1,0.10460,0.00424,0.10884,1.83550,2
Sam Greenwood,17,0,0,0,0,0,0,0,0,0,0,0,4,0.4,0.5,21.0,2.2,0,0.09370,0.00108,0.09478,0.59920,1
Illan Meslier,90,0,0,0,1,0,0,0,0,0,5,0,19,38.8,0.0,0.0,3.9,1,0.00000,0.00018,0.00018,1.83550,3
Crysencio Summerville,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,2.0,0.1,0,0.00000,0.00090,0.00090,0.00000,1
Joe Gelhardt,6,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.3,0.0,0.1,0,0.00000,0.00243,0.00243,0.00000,1
Rasmus Kristensen,90,0,0,0,1,0,0,0,0,0,0,0,13,15.2,15.8,4.0,3.5,1,0.00000,0.02088,0.02088,1.83550,2
Marc Roca,72,0,0,0,1,0,0,0,0,0,0,0,15,12.2,11.8,17.0,4.1,1,0.03380,0.02546,0.05926,1.23630,2
Brenden Aaronson,84,0,0,0,1,0,0,0,0,0,0,0,4,3.6,2.0,16.0,2.2,1,0.03770,0.01413,0.05183,1.83550,2
Jonny Evans,90,0,0,0,2,0,0,0,0,0,0,0,15,14.0,1.3,0.0,1.5,1,0.00000,0.00630,0.00630,0.76500,1
Danny Ward,90,0,0,0,2,0,0,0,0,0,1,0,11,9.8,0.0,0.0,1.0,1,0.00000,0.00006,0.00006,0.76500,1
Jamie Vardy,90,0,1,0,2,0,0,0,0,0,0,0,18,26.4,10.8,4.0,4.1,1,0.00000,0.00876,0.00876,0.76500,5
Daniel Amartey,90,0,0,0,2,0,0,0,0,0,0,0,16,10.8,13.3,1.0,2.5,1,0.01280,0.01741,0.03021,0.76500,1
Timothy Castagne,90,1,0,0,2,0,0,0,0,0,0,1,23,42.8,19.0,37.0,9.9,1,0.16970,0.09870,0.26840,0.76500,8
Youri Tielemans,90,0,0,0,2,0,0,0,0,0,0,0,13,11.8,17.1,16.0,4.5,1,0.12050,0.14838,0.26888,0.76500,2
James Maddison,90,0,1,0,2,0,0,0,0,0,0,0,19,28.2,62.2,60.0,15.0,1,0.28640,0.18238,0.46878,0.76500,5
Wilfred Ndidi,90,0,0,0,2,0,0,0,0,0,0,0,12,9.8,5.1,0.0,1.5,1,0.00000,0.02414,0.02414,0.76500,2
Kiernan Dewsbury-Hall,72,1,0,0,1,0,0,0,0,0,0,3,34,42.4,15.3,9.0,6.7,1,0.01790,0.03077,0.04867,0.55690,10
James Justin,90,0,0,0,2,0,0,0,0,0,0,0,12,13.4,16.4,0.0,3.0,1,0.00000,0.01577,0.01577,0.76500,1
Patson Daka,17,0,0,0,1,0,0,0,0,0,0,0,4,1.2,0.1,0.0,0.1,0,0.00000,0.00118,0.00118,0.20810,1
Wesley Fofana,90,0,0,0,2,0,0,0,0,0,0,0,12,19.2,3.3,6.0,2.9,1,0.01350,0.01455,0.02805,0.76500,1
James Milner,31,0,0,0,1,0,0,0,0,0,0,0,1,3.2,4.7,8.0,1.6,0,0.00000,0.07457,0.07457,0.78840,1
Jordan Henderson,90,0,0,0,2,0,0,0,0,0,0,0,14,8.2,29.8,13.0,5.1,1,0.06030,0.13754,0.19784,1.25270,2
Joel Matip,90,0,0,0,2,0,0,0,0,0,0,0,19,30.4,1.8,0.0,3.2,1,0.00000,0.02793,0.02793,1.25270,1
Thiago Alcántara,50,0,0,0,1,0,0,0,0,0,0,0,8,6.4,16.8,0.0,2.3,1,0.00000,0.02494,0.02494,0.33080,1
Roberto Firmino,50,0,0,0,1,0,0,0,0,0,0,0,4,7.4,4.2,6.0,1.8,1,0.00000,0.01829,0.01829,0.33080,1
Virgil van Dijk,90,0,0,0,2,0,0,0,0,0,0,0,12,16.4,0.8,2.0,1.9,1,0.00000,0.00780,0.00780,1.25270,1
Alisson,90,0,0,0,2,0,0,0,0,0,1,0,11,8.2,0.0,0.0,0.8,1,0.00000,0.00008,0.00008,1.25270,1
Fabinho,58,0,0,0,1,0,0,0,0,0,0,0,12,9.8,4.3,2.0,1.6,1,0.00000,0.00536,0.00536,0.46430,1
Mohamed Salah,90,1,1,0,2,0,0,0,0,0,0,2,34,39.6,20.0,25.0,8.5,1,0.37880,0.19851,0.57731,1.25270,12
Andrew Robertson,90,0,0,0,2,0,0,0,0,0,0,0,4,13.2,7.8,8.0,2.9,1,0.00000,0.07294,0.07294,1.25270,1
Trent Alexander-Arnold,90,0,0,0,2,0,0,0,0,0,0,0,13,12.2,20.9,2.0,3.5,1,0.00000,0.08970,0.08970,1.25270,1
Luis Díaz,77,0,0,0,2,0,0,0,0,0,0,0,1,0.0,3.4,24.0,2.5,1,0.18260,0.01748,0.20008,1.25270,2
Harvey Elliott,39,0,0,0,1,0,0,0,0,0,0,0,3,4.0,13.1,4.0,2.1,0,0.00000,0.01835,0.01835,0.92180,1
Neco Williams,90,0,0,0,2,0,0,0,1,0,0,0,10,16.8,18.8,4.0,4.0,1,0.02400,0.11468,0.13868,1.74020,0
Fabio Carvalho,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,4.0,0.2,0,0.04780,0.00056,0.04836,0.00000,1
Darwin Núñez,39,1,1,0,1,0,0,0,0,0,0,1,31,53.2,20.6,112.0,18.6,0,0.55990,0.10119,0.66109,0.92180,9
Kyle Walker,90,0,0,1,0,0,0,0,0,0,0,0,24,6.6,7.7,0.0,1.4,1,0.00000,0.03583,0.03583,0.48740,6
Ilkay Gündogan,77,0,0,1,0,0,0,0,0,0,0,0,11,3.8,26.4,21.0,5.1,1,0.14950,0.12691,0.27641,0.48740,3
Kevin De Bruyne,87,0,1,1,0,0,0,0,0,0,0,0,24,24.4,43.0,20.0,8.7,1,0.15870,0.31120,0.46990,0.48740,6
Riyad Mahrez,2,0,0,0,0,0,0,0,0,0,0,0,4,2.0,14.3,0.0,1.6,0,0.00000,0.02292,0.02292,0.00000,1
Raheem Sterling,90,0,0,1,0,0,0,0,0,0,0,0,-1,7.0,29.8,56.0,9.3,1,0.23980,0.16373,0.40353,0.67470,3
Jack Grealish,90,0,0,1,0,0,0,0,0,0,0,0,19,7.2,29.2,14.0,5.0,1,0.09780,0.55584,0.65364,0.48740,3
João Cancelo,90,0,0,1,0,0,0,0,1,0,0,2,27,15.4,18.9,5.0,3.9,1,0.02260,0.05229,0.07489,0.48740,7
Ederson,90,0,0,1,0,0,0,0,0,0,1,1,26,14.4,0.0,0.0,1.4,1,0.00000,0.00015,0.00015,0.48740,7
Nathan Aké,90,0,0,1,0,0,0,0,0,0,0,1,26,26.2,0.6,4.0,3.1,1,0.03730,0.00583,0.04313,0.48740,7
Bernardo Silva,12,0,0,0,0,0,0,0,0,0,0,0,3,4.4,2.7,2.0,0.9,0,0.00000,0.00816,0.00816,0.00000,1
Rúben Dias,90,0,0,1,0,0,0,0,0,0,0,0,25,16.6,1.4,2.0,2.0,1,0.00000,0.00761,0.00761,0.48740,6
Oleksandr Zinchenko,82,0,1,1,0,0,0,0,0,0,0,3,38,40.0,23.3,21.0,8.4,1,0.03080,0.35352,0.38432,1.21190,12
Phil Foden,87,0,0,1,0,0,0,0,0,0,0,0,19,10.8,30.4,10.0,5.1,1,0.00000,0.33192,0.33192,0.48740,3
Rodri,88,0,0,1,0,0,0,0,0,0,0,0,18,16.0,5.8,1.0,2.3,1,0.02850,0.03313,0.06163,0.48740,3
Cole Palmer,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,0,0.00000,0.00039,0.00039,0.00000,1
Erling Haaland,77,2,0,1,0,0,0,0,0,0,0,3,48,62.6,4.8,73.0,14.0,1,1.65510,0.08401,1.73911,0.48740,13
Julián Álvarez,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,8.0,0.9,0,0.07980,0.00407,0.08387,0.00000,1
Romeo Lavia,90,0,0,0,4,0,0,0,0,0,0,0,17,12.0,4.3,8.0,2.4,1,0.03610,0.03285,0.06895,1.56530,2
Kalvin Phillips,1,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.5,0.0,0.1,0,0.00000,0.00232,0.00232,0.00000,1
Cristiano Ronaldo,37,0,0,0,0,0,0,0,0,0,0,0,3,4.6,11.5,20.0,3.6,0,0.02840,0.02292,0.05132,0.04280,1
David de Gea,90,0,0,0,2,0,0,0,0,0,2,0,11,20.8,0.0,0.0,2.1,1,0.00000,0.00005,0.00005,1.49630,1
Harry Maguire,90,0,0,0,2,0,0,0,1,0,0,0,14,18.0,2.3,34.0,5.4,1,0.22160,0.01323,0.23483,1.49630,0
